Sector,Ticker,Model,Mean IC,Mean RankIC,Hit Rate,Sharpe Ratio,Max Drawdown
Materials,NEM,Dual Fusion,0.1732593592421124,0.1947228164568946,0.6293103448275862,1.274047351295272,-0.0114811723283435
Materials,NEM,Price-Only,-0.0253802356563387,0.0009178324067544,0.5964285714285714,0.4271796339463397,-0.0139483461676324
Materials,SHW,Dual Fusion,-0.1034522718035507,-0.1938147731533558,0.4841269841269841,0.0174935613204953,-0.0071651076346305
Materials,SHW,Price-Only,-0.2434823000525078,-0.1908090934975797,0.4957264957264957,-0.9670242451675128,-0.0072038395477911
Transportation,CSX,Dual Fusion,-0.066882966081563,-0.0987052106280627,0.4957264957264957,-1.2254020965224122,-0.0077407039136639
Transportation,CSX,Price-Only,-0.2608470957041892,-0.2849637462640558,0.4248366013071895,-0.1707407667796531,-0.0075656642911062
Transportation,DAL,Dual Fusion,-0.0716242280449593,-0.0387124107434442,0.5355805243445693,1.0163900430126502,-0.0103317981726374
Transportation,DAL,Price-Only,0.0628375946817033,0.0360926725064873,0.5201072386058981,0.4492091217679626,-0.0113735646699391
Transportation,NSC,Dual Fusion,-0.1486291405300626,-0.0949994029137807,0.4150943396226415,-0.2809064090608762,-0.00870429132292
Transportation,NSC,Price-Only,-0.0329648210666164,0.0135779538304082,0.4756756756756757,-0.3332025246759856,-0.0088410455250907
Transportation,ODFL,Dual Fusion,-0.3416406309222536,-0.3214411215298969,0.4907063197026022,-0.6616341860340731,-0.0159446929123115
Transportation,ODFL,Price-Only,-0.1735158809935208,-0.2162966412741468,0.3650190114068441,-0.0402119185139802,-0.0098329387413484
Transportation,UNP,Dual Fusion,0.2135485221432033,-0.0769648262185575,0.5151515151515151,-0.186563242569368,-0.0035175812786682
