,portfolio_return
2025-12-16,-0.0014375748721139297
2025-12-17,0.0007404961178562763
2025-12-18,0.0005681805509874636
2025-12-19,0.006896689779139857
2025-12-22,0.0005267455023341203
2025-12-23,-0.002572142374206488
2025-12-24,-0.0011174062598484778
2025-12-26,-0.0003590901939344975
2025-12-29,-0.005366607850622882
2025-12-30,-0.00019970020247392522
2025-12-31,5.265553174101802e-05
2026-01-02,0.004783756521633492
2026-01-05,-0.0025220436630264222
2026-01-06,0.00630008064299191
2026-01-07,-0.002622037895095669
2026-01-08,-0.003336306361424307
2026-01-09,-0.0042267659485047205
2026-01-12,-0.005481036766539944
2026-01-13,-0.0053814465130279775
2026-01-14,-0.009728604588716062
2026-01-15,0.008693432967377939
2026-01-16,0.007712896740986981
2026-01-20,-0.0032484451400721847
2026-01-21,-0.0005529683876100473
2026-01-22,-0.0015411503330510716
2026-01-23,-0.00345230692639452
2026-01-26,-0.0037403320937157325
2026-01-27,-0.0010397905038703101
2026-01-28,-0.007561833077288365
2026-01-29,0.00015653327627074718
2026-01-30,-0.004047312094867507
2026-02-02,0.0033175367565577026
2026-02-03,0.003404896567377929
2026-02-04,-0.014798169435465608
2026-02-05,0.00524683007874438
2026-02-06,0.008840073685470436
2026-02-09,0.0026092257139793164
2026-02-10,-0.005885756510749327
2026-02-11,-0.004600489991133418
2026-02-12,-0.005607728296216284
2026-02-13,-0.00788690743990045
2026-02-17,0.0009682431233331745
2026-02-18,0.0008830436272587638
2026-02-19,0.004880000053838723
2026-02-20,0.00142825985183392
2026-02-23,-0.0008128798386235111
2026-02-24,-0.008937874992740994
2026-02-25,0.010651903003338637
2026-02-26,-0.004243638193504296
2026-02-27,-0.008920343612489503
2026-03-02,3.3837912301539206e-05
2026-03-03,0.0010102879749422206
2026-03-04,-0.001032558482212538
2026-03-05,-0.010767176914124002
2026-03-06,0.002932860755967537
2026-03-09,-0.001239007696314631
2026-03-10,0.0008552674779601316
2026-03-11,-0.00948608757042449
2026-03-12,0.009404275537817008
2026-03-13,0.004669186250022652
2026-03-16,-0.0018491900211771765
2026-03-17,-0.006109553900928096
2026-03-18,0.0011961178579122903
2026-03-19,-0.003613518128952609
2026-03-20,-0.004496233547544338
2026-03-23,-0.006871222890519493
2026-03-24,0.006485041931412134
2026-03-25,-0.000537570023760416
2026-03-26,0.008746064350918601
2026-03-27,0.012473690536734566
2026-03-30,-0.0033302020135660814
2026-03-31,-0.0023779509197726497
2026-04-01,-0.005924509703518556
2026-04-02,0.002059291339209771
2026-04-06,0.0019208079660202387
2026-04-07,0.00677170885250613
2026-04-08,-0.004518744975615702
2026-04-09,-8.487114569605763e-05
2026-04-10,-0.00299579104043881
2026-04-13,-0.006409400876638442
2026-04-14,-0.002576612515972827
2026-04-15,-0.008184684694990048
2026-04-16,-0.00353777618675213
2026-04-17,0.003501391225535219
2026-04-20,0.004306605860102465
2026-04-21,0.0016709305993114325
2026-04-22,-0.005587142832849047
2026-04-23,-0.014357086350629423
2026-04-24,0.003982033365112426
2026-04-27,-0.0002854916824530648
2026-04-28,-0.008371678757309169
2026-04-29,-0.007669673492935358
2026-04-30,0.012688625135646019
2026-05-01,0.0024677589001710657
